InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551569,85226C,,-6,2011-05-03 11:13:00,0.0,,United Kingdom
551570,85189,,-6,2011-05-03 11:13:00,0.0,,United Kingdom
551571,47591A,,-6,2011-05-03 11:14:00,0.0,,United Kingdom
551572,37424,,-6,2011-05-03 11:15:00,0.0,,United Kingdom
551573,22726,,-5,2011-05-03 11:15:00,0.0,,United Kingdom
551574,21692,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551575,21412,,-6,2011-05-03 11:16:00,0.0,,United Kingdom
551577,90100,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551578,90037D,,-5,2011-05-03 11:19:00,0.0,,United Kingdom
551579,85098B,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551580,85084,,-5,2011-05-03 11:20:00,0.0,,United Kingdom
551581,84873A,,5,2011-05-03 11:20:00,0.0,,United Kingdom
551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
551583,84482,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
551586,21120,,-6,2011-05-03 11:24:00,0.0,,United Kingdom
551589,21854,,-2,2011-05-03 11:30:00,0.0,,United Kingdom
551663,84548,,-70,2011-05-03 12:34:00,0.0,,United Kingdom
551664,20933,,-3,2011-05-03 12:34:00,0.0,,United Kingdom
551666,84750A,,-10,2011-05-03 12:35:00,0.0,,United Kingdom
551667,84539,,6,2011-05-03 12:36:00,0.0,,United Kingdom
551668,22444,,-10,2011-05-03 12:37:00,0.0,,United Kingdom
551669,21355,,90,2011-05-03 12:38:00,0.0,,United Kingdom
551671,20734,,-10,2011-05-03 12:38:00,0.0,,United Kingdom
551672,84631,,-4,2011-05-03 12:39:00,0.0,,United Kingdom
551673,79192A,,-9,2011-05-03 12:39:00,0.0,,United Kingdom
551689,22625,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
551690,21143,,-9,2011-05-03 13:35:00,0.0,,United Kingdom
551691,18098C,,10,2011-05-03 13:36:00,0.0,,United Kingdom
551692,84685,,14,2011-05-03 13:36:00,0.0,,United Kingdom
551694,47589,,2,2011-05-03 13:36:00,0.0,,United Kingdom
551695,22467,,-8,2011-05-03 13:37:00,0.0,,United Kingdom
551700,85144,,-38,2011-05-03 14:13:00,0.0,,United Kingdom
551701,84683,,-2,2011-05-03 14:15:00,0.0,,United Kingdom
551704,22656,,-2,2011-05-03 14:33:00,0.0,,United Kingdom
551705,22655,damages/showroom etc,-11,2011-05-03 14:35:00,0.0,,United Kingdom
551722,20975,,-170,2011-05-03 16:50:00,0.0,,United Kingdom
551723,22136,,-23,2011-05-03 16:51:00,0.0,,United Kingdom
551735,21656,samples,-19,2011-05-04 10:25:00,0.0,,United Kingdom
551837,79164,damages/credits from ASOS.,-1512,2011-05-04 13:23:00,0.0,,United Kingdom
551838,35609A,,-51,2011-05-04 13:31:00,0.0,,United Kingdom
551900,20778,,2,2011-05-05 10:45:00,0.0,,United Kingdom
551964,20851,,1,2011-05-05 13:13:00,0.0,,United Kingdom
551965,21429,,1,2011-05-05 13:13:00,0.0,,United Kingdom
552050,84916,,-32,2011-05-06 10:08:00,0.0,,United Kingdom
552052,84917,,-8,2011-05-06 10:10:00,0.0,,United Kingdom
552175,23200,mailout ,100,2011-05-06 13:25:00,0.0,,United Kingdom
552177,23202,mailout,100,2011-05-06 13:28:00,0.0,,United Kingdom
552178,23203,mailout,100,2011-05-06 13:29:00,0.0,,United Kingdom
552187,23209,mailout,100,2011-05-06 13:59:00,0.0,,United Kingdom
552214,84872A,,-12,2011-05-06 15:11:00,0.0,,United Kingdom
552215,17096,,-41,2011-05-06 15:12:00,0.0,,United Kingdom
552216,21363,,-19,2011-05-06 15:12:00,0.0,,United Kingdom
552218,84406B,,-38,2011-05-06 15:15:00,0.0,,United Kingdom
552219,22073,,-56,2011-05-06 15:16:00,0.0,,United Kingdom
552220,22202,,1,2011-05-06 15:20:00,0.0,,United Kingdom
552221,21043,,-38,2011-05-06 15:20:00,0.0,,United Kingdom
552222,21974,,-45,2011-05-06 15:22:00,0.0,,United Kingdom
552223,22524,,-49,2011-05-06 15:24:00,0.0,,United Kingdom
552224,84766,,-37,2011-05-06 15:25:00,0.0,,United Kingdom
552225,22775,,-40,2011-05-06 15:26:00,0.0,,United Kingdom
552226,22035,,-160,2011-05-06 15:26:00,0.0,,United Kingdom
552227,84596J,,70,2011-05-06 15:27:00,0.0,,United Kingdom
552228,84912B,,-93,2011-05-06 15:29:00,0.0,,United Kingdom
552230,20735,BLACK MINI TAPE MEASURE ,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,22617,BAKING SET SPACEBOY DESIGN,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-05-06 15:43:00,0.0,,United Kingdom
552230,DOT,DOTCOM POSTAGE,1,2011-05-06 15:43:00,0.0,,United Kingdom
552331,22667,damaged,-30,2011-05-09 10:24:00,0.0,,United Kingdom
552443,22796,Not rcvd in 10/11/2010 delivery,-360,2011-05-09 13:05:00,0.0,,United Kingdom
552527,20964,,2,2011-05-09 16:48:00,0.0,,United Kingdom
552653,22926,,-48,2011-05-10 14:12:00,0.0,,United Kingdom
552733,23059,Thrown away-rusty,-2376,2011-05-11 10:48:00,0.0,,United Kingdom
552763,21137,,-25,2011-05-11 11:33:00,0.0,,United Kingdom
552766,22084,,-56,2011-05-11 11:41:00,0.0,,United Kingdom
552767,79164,,-47,2011-05-11 11:42:00,0.0,,United Kingdom
552768,22087,,-26,2011-05-11 11:43:00,0.0,,United Kingdom
552979,35970,,-217,2011-05-12 14:49:00,0.0,,United Kingdom
553000,47566,PARTY BUNTING,4,2011-05-12 15:21:00,0.0,17667.0,United Kingdom
553041,22521,,-9,2011-05-13 09:01:00,0.0,,United Kingdom
553147,84879,damaged,-160,2011-05-13 13:58:00,0.0,,United Kingdom
553163,22726,,1,2011-05-13 16:10:00,0.0,,United Kingdom
553349,22719,,1,2011-05-16 13:31:00,0.0,,United Kingdom
553391,37370,sold as set/6 by dotcom,-786,2011-05-16 16:42:00,0.0,,United Kingdom
553394,15058A,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
553395,15058C,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
553396,22423,damages,-21,2011-05-16 16:48:00,0.0,,United Kingdom
553398,37370,damages/dotcom?,-590,2011-05-16 17:07:00,0.0,,United Kingdom
553399,84789,,-2,2011-05-16 17:08:00,0.0,,United Kingdom
553400,20803,damages,-40,2011-05-16 17:09:00,0.0,,United Kingdom
553401,22060,,-16,2011-05-16 17:10:00,0.0,,United Kingdom
553413,21259,,-51,2011-05-17 09:45:00,0.0,,United Kingdom
553480,21143,,24,2011-05-17 11:51:00,0.0,,United Kingdom
553481,21181,on cargo order,192,2011-05-17 12:06:00,0.0,,United Kingdom
553521,85099F,JUMBO BAG STRAWBERRY,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,48184,DOORMAT ENGLISH ROSE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22692,DOORMAT WELCOME TO OUR HOME,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22682,FRENCH BLUE METAL DOOR SIGN 7,3,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22686,FRENCH BLUE METAL DOOR SIGN No,11,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22683,FRENCH BLUE METAL DOOR SIGN 8,5,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22679,FRENCH BLUE METAL DOOR SIGN 4,4,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22678,FRENCH BLUE METAL DOOR SIGN 3,5,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22677,FRENCH BLUE METAL DOOR SIGN 2,4,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22676,FRENCH BLUE METAL DOOR SIGN 1,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22637,PIGGY BANK RETROSPOT ,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22626,BLACK KITCHEN SCALES,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22559,SEASIDE FLYING DISC,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22518,CHILDS GARDEN BRUSH BLUE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22519,CHILDS GARDEN BRUSH PINK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22515,CHILDS GARDEN SPADE PINK,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22514,CHILDS GARDEN SPADE BLUE,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22430,ENAMEL WATERING CAN CREAM,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22427,ENAMEL FLOWER JUG CREAM,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22365,DOORMAT RESPECTABLE HOUSE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22363,GLASS JAR MARMALADE ,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22359,GLASS JAR KINGS CHOICE,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22203,MILK PAN RED RETROSPOT,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,21889,WOODEN BOX OF DOMINOES,1,2011-05-17 14:35:00,0.0,,United Kingdom
553521,21116,OWL DOORSTOP,1,2011-05-17 14:35:00,0.0,,United Kingdom
553539,22425,ENAMEL COLANDER CREAM,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22201,FRYING PAN BLUE POLKADOT,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22692,DOORMAT WELCOME TO OUR HOME,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,21116,OWL DOORSTOP,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,20711,JUMBO BAG TOYS ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22843,BISCUIT TIN VINTAGE GREEN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22679,FRENCH BLUE METAL DOOR SIGN 4,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22678,FRENCH BLUE METAL DOOR SIGN 3,5,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22677,FRENCH BLUE METAL DOOR SIGN 2,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22685,FRENCH BLUE METAL DOOR SIGN 0,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22676,FRENCH BLUE METAL DOOR SIGN 1,4,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22523,CHILDS GARDEN FORK PINK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22522,CHILDS GARDEN FORK BLUE ,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22519,CHILDS GARDEN BRUSH PINK,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22514,CHILDS GARDEN SPADE BLUE,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22515,CHILDS GARDEN SPADE PINK,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22501,PICNIC BASKET WICKER LARGE,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22474,SPACEBOY TV DINNER TRAY,1,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22430,ENAMEL WATERING CAN CREAM,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22426,ENAMEL WASH BOWL CREAM,1,2011-05-17 15:27:00,0.0,,United Kingdom
553548,75131,,-48,2011-05-17 15:57:00,0.0,,United Kingdom
553651,46126A,,-23,2011-05-18 11:06:00,0.0,,United Kingdom
553652,20826,,-168,2011-05-18 11:06:00,0.0,,United Kingdom
553659,20967,,-77,2011-05-18 11:47:00,0.0,,United Kingdom
553688,22078,,4,2011-05-18 14:05:00,0.0,,United Kingdom
553716,37444A,,3,2011-05-18 16:07:00,0.0,,United Kingdom
553717,22087,,2,2011-05-18 16:07:00,0.0,,United Kingdom
553719,85017C,adjustment,1,2011-05-18 16:18:00,0.0,,United Kingdom
553728,21324,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553729,82599,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553743,21318,,-62,2011-05-19 09:44:00,0.0,,United Kingdom
553744,85141,,-7,2011-05-19 09:44:00,0.0,,United Kingdom
553745,84760S,,2,2011-05-19 09:46:00,0.0,,United Kingdom
553746,84990,,1,2011-05-19 09:46:00,0.0,,United Kingdom
553769,23444,,200,2011-05-19 10:48:00,0.0,,United Kingdom
554017,22520,,-101,2011-05-20 13:15:00,0.0,,United Kingdom
554020,22518,,-30,2011-05-20 13:17:00,0.0,,United Kingdom
554021,20886,,-65,2011-05-20 13:18:00,0.0,,United Kingdom
554022,20886,,10,2011-05-20 13:19:00,0.0,,United Kingdom
554023,82613B,,-71,2011-05-20 13:20:00,0.0,,United Kingdom
554024,20998,,-11,2011-05-20 13:21:00,0.0,,United Kingdom
554037,22619,SET OF 6 SOLDIER SKITTLES,80,2011-05-20 14:13:00,0.0,12415.0,Australia
554128,84563A,damaged,-4,2011-05-23 09:26:00,0.0,,United Kingdom
554133,84596J,,-3,2011-05-23 09:46:00,0.0,,United Kingdom
554143,79030G,damages,-413,2011-05-23 10:40:00,0.0,,United Kingdom
554144,79030D,damages,-664,2011-05-23 10:42:00,0.0,,United Kingdom
554145,84313C,,-12,2011-05-23 10:43:00,0.0,,United Kingdom
554148,20966,,1,2011-05-23 10:53:00,0.0,,United Kingdom
554149,85185D,,1,2011-05-23 10:53:00,0.0,,United Kingdom
554267,84313C,,6,2011-05-23 12:56:00,0.0,,United Kingdom
554276,22966,,-58,2011-05-23 13:19:00,0.0,,United Kingdom
554287,22700,smashed,-48,2011-05-23 14:17:00,0.0,,United Kingdom
554299,20975,,-39,2011-05-23 14:28:00,0.0,,United Kingdom
554311,84743C,,-16,2011-05-23 15:28:00,0.0,,United Kingdom
554312,84741C,,-2,2011-05-23 15:28:00,0.0,,United Kingdom
554313,21144,,-63,2011-05-23 15:28:00,0.0,,United Kingdom
554314,85195,,-13,2011-05-23 15:29:00,0.0,,United Kingdom
554316,21195,,-1,2011-05-23 15:29:00,0.0,,United Kingdom
554317,85198,,-11,2011-05-23 15:29:00,0.0,,United Kingdom
554318,84535A,,-65,2011-05-23 15:30:00,0.0,,United Kingdom
554319,47574B,,-13,2011-05-23 15:31:00,0.0,,United Kingdom
554320,16053,,-102,2011-05-23 15:32:00,0.0,,United Kingdom
554321,16244B,,-5,2011-05-23 15:32:00,0.0,,United Kingdom
554328,21609,,-46,2011-05-23 16:49:00,0.0,,United Kingdom
554352,22720,,4,2011-05-24 08:57:00,0.0,,United Kingdom
554360,22524,,-13,2011-05-24 09:59:00,0.0,,United Kingdom
554377,79164,,47,2011-05-24 11:34:00,0.0,,United Kingdom
554378,20975,,3,2011-05-24 11:35:00,0.0,,United Kingdom
554432,85132A,damaged,-97,2011-05-24 12:16:00,0.0,,United Kingdom
554488,84913A,,-75,2011-05-24 13:35:00,0.0,,United Kingdom
554550,47566B,incorrectly credited C550456 see 47,1300,2011-05-25 09:57:00,0.0,,United Kingdom
554551,47566B,reverse previous adjustment,-1300,2011-05-25 09:58:00,0.0,,United Kingdom
554553,47566B,incorrectly credited C550456 see 47,-1300,2011-05-25 09:59:00,0.0,,United Kingdom
554559,16151A,,-2,2011-05-25 10:28:00,0.0,,United Kingdom
554627,84746,,67,2011-05-25 11:26:00,0.0,,United Kingdom
554634,85214,,64,2011-05-25 11:44:00,0.0,,United Kingdom
554673,35653,,24,2011-05-25 16:01:00,0.0,,United Kingdom
554675,20903,,-33,2011-05-25 16:01:00,0.0,,United Kingdom
554676,71143,,-31,2011-05-25 16:03:00,0.0,,United Kingdom
554677,20664,,9,2011-05-25 16:03:00,0.0,,United Kingdom
554678,85086A,,-30,2011-05-25 16:03:00,0.0,,United Kingdom
554679,35916A,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
554680,35916B,,-21,2011-05-25 16:04:00,0.0,,United Kingdom
554681,35916C,,-32,2011-05-25 16:04:00,0.0,,United Kingdom
554696,85016,,5,2011-05-25 17:14:00,0.0,,United Kingdom
554828,16049,,74,2011-05-26 15:21:00,0.0,,United Kingdom
554829,20801,,6,2011-05-26 15:22:00,0.0,,United Kingdom
554830,21904,,3,2011-05-26 15:22:00,0.0,,United Kingdom
554831,84906,,2,2011-05-26 15:22:00,0.0,,United Kingdom
554852,21272,?,-212,2011-05-27 09:24:00,0.0,,United Kingdom
554857,POST,,800,2011-05-27 10:08:00,0.0,,United Kingdom
554907,40003,,-11,2011-05-27 11:45:00,0.0,,United Kingdom
554928,21763,,-3,2011-05-27 13:03:00,0.0,,United Kingdom
554962,84691,,2,2011-05-27 15:24:00,0.0,,United Kingdom
555330,84804A,wet damaged,-125,2011-06-02 11:11:00,0.0,,United Kingdom
555331,84800L,wet damaged,-144,2011-06-02 11:11:00,0.0,,United Kingdom
555332,84801A,wet damaged,-48,2011-06-02 11:11:00,0.0,,United Kingdom
555333,84805B,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom
555334,84805A,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom
555335,84804B,,-96,2011-06-02 11:13:00,0.0,,United Kingdom
555387,22276,,-59,2011-06-02 15:30:00,0.0,,United Kingdom
555390,22501,,50,2011-06-02 16:29:00,0.0,,United Kingdom
555391,22501,,-10,2011-06-02 16:29:00,0.0,,United Kingdom
555402,22501,,10,2011-06-02 17:55:00,0.0,,United Kingdom
555469,84917,,1,2011-06-03 11:11:00,0.0,,United Kingdom
555503,84313C,damaged,-1,2011-06-03 15:39:00,0.0,,United Kingdom
555505,79030G,Water damaged,-16,2011-06-03 15:48:00,0.0,,United Kingdom
555506,21397,damaged,-57,2011-06-03 16:03:00,0.0,,United Kingdom
555821,21399,,-116,2011-06-07 12:01:00,0.0,,United Kingdom
555822,35809A,,-13,2011-06-07 12:04:00,0.0,,United Kingdom
555823,47021G,,-52,2011-06-07 12:06:00,0.0,,United Kingdom
555824,21043,,-12,2011-06-07 12:06:00,0.0,,United Kingdom
555838,22966,,-6,2011-06-07 12:37:00,0.0,,United Kingdom
556012,15044B,,-27,2011-06-08 11:45:00,0.0,,United Kingdom
556013,21662,,-17,2011-06-08 11:46:00,0.0,,United Kingdom
556014,37476,,-3,2011-06-08 11:46:00,0.0,,United Kingdom
556015,37501,,-13,2011-06-08 11:50:00,0.0,,United Kingdom
556046,21890,missing,-140,2011-06-08 12:56:00,0.0,,United Kingdom
556061,20906,,-21,2011-06-08 14:04:00,0.0,,United Kingdom
556069,84226,,-34,2011-06-08 14:41:00,0.0,,United Kingdom
556074,22519,,-19,2011-06-08 15:14:00,0.0,,United Kingdom
556122,85019C,Damaged,-108,2011-06-09 10:12:00,0.0,,United Kingdom
556123,22272,Damaged,-15,2011-06-09 10:13:00,0.0,,United Kingdom
556124,17007B,,-4,2011-06-09 10:14:00,0.0,,United Kingdom
556180,22502,,40,2011-06-09 11:29:00,0.0,,United Kingdom
556200,84796B,,17,2011-06-09 12:42:00,0.0,,United Kingdom
556231,85123A,?,4000,2011-06-09 15:04:00,0.0,,United Kingdom
556232,21135,sold as set on dotcom,-304,2011-06-09 15:15:00,0.0,,United Kingdom
556233,21136,sold as set on dotcom,-272,2011-06-09 15:20:00,0.0,,United Kingdom
556242,21700,sold as set on dotcom and amazon,-1206,2011-06-09 16:06:00,0.0,,United Kingdom
556260,37340,sold as set on dotcom,-18,2011-06-09 18:02:00,0.0,,United Kingdom
556261,79051A,sold as set on dotcom,-6,2011-06-09 18:03:00,0.0,,United Kingdom
556262,37327,sold as set on dotcom,-95,2011-06-09 18:04:00,0.0,,United Kingdom
556286,16052,,-16,2011-06-10 09:22:00,0.0,,United Kingdom
556287,16043,,-45,2011-06-10 09:22:00,0.0,,United Kingdom
556289,20823,,-102,2011-06-10 09:23:00,0.0,,United Kingdom
556291,79164,,2,2011-06-10 09:24:00,0.0,,United Kingdom
556292,21472,,-1,2011-06-10 09:24:00,0.0,,United Kingdom
556299,21937,?,-161,2011-06-10 10:17:00,0.0,,United Kingdom
556300,20735,,-472,2011-06-10 10:18:00,0.0,,United Kingdom
556301,22968,water damage,-50,2011-06-10 10:18:00,0.0,,United Kingdom
556306,37479B,sold as set by dotcom,-30,2011-06-10 10:38:00,0.0,,United Kingdom
556307,37479P,sold as set on dotcom,-30,2011-06-10 10:39:00,0.0,,United Kingdom
556308,22130,sold as set on dotcom,-390,2011-06-10 10:43:00,0.0,,United Kingdom
556309,22856,sold as set on dotcom,-30,2011-06-10 10:44:00,0.0,,United Kingdom
556310,22944,sold as set on dotcom,-42,2011-06-10 10:44:00,0.0,,United Kingdom
556311,37471,sold as set on dotcom,-12,2011-06-10 10:45:00,0.0,,United Kingdom
556312,22924,sold as set on dotcom,-30,2011-06-10 10:46:00,0.0,,United Kingdom
556313,22923,sold as set on dotcom,-12,2011-06-10 10:46:00,0.0,,United Kingdom
556314,23155,sold as set on dotcom,-84,2011-06-10 10:47:00,0.0,,United Kingdom
556315,22948,sold as set on dotcom,-108,2011-06-10 10:47:00,0.0,,United Kingdom
556316,22128,sold as set on dotcom,-24,2011-06-10 10:48:00,0.0,,United Kingdom
556317,22857,sold as set on dotcom,-48,2011-06-10 10:48:00,0.0,,United Kingdom
556319,22945,sold as set on dotcom,-618,2011-06-10 10:49:00,0.0,,United Kingdom
556320,22922,sold as set on dotcom,-42,2011-06-10 10:50:00,0.0,,United Kingdom
556321,79163,sold as set on dotcom,-24,2011-06-10 10:50:00,0.0,,United Kingdom
556322,22915,sold as set on dotcom,-204,2011-06-10 10:51:00,0.0,,United Kingdom
556326,20731,,10,2011-06-10 11:21:00,0.0,,United Kingdom
556328,21027,,47,2011-06-10 11:23:00,0.0,,United Kingdom
556418,47021G,,288,2011-06-10 12:26:00,0.0,,United Kingdom
556430,22968,,19,2011-06-10 13:24:00,0.0,,United Kingdom
556438,37479B,,8,2011-06-10 14:36:00,0.0,,United Kingdom
556687,23003,Printing smudges/thrown away,-9058,2011-06-14 10:36:00,0.0,,United Kingdom
556690,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom
556691,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom
556884,22698,,-61,2011-06-15 12:27:00,0.0,,United Kingdom
556933,22783,,2,2011-06-15 15:42:00,0.0,,United Kingdom
556934,37479B,,1,2011-06-15 15:43:00,0.0,,United Kingdom
556939,46000M,POLYESTER FILLER PAD 45x45cm,80,2011-06-15 16:34:00,0.0,,United Kingdom
556939,46000S,POLYESTER FILLER PAD 40x40cm,160,2011-06-15 16:34:00,0.0,,United Kingdom
556943,84809A,,-126,2011-06-15 16:54:00,0.0,,United Kingdom
556944,84800L,,-29,2011-06-15 16:54:00,0.0,,United Kingdom
556945,21614,,3,2011-06-15 16:55:00,0.0,,United Kingdom
556946,37444A,,2,2011-06-15 16:55:00,0.0,,United Kingdom
556947,22444,,1,2011-06-15 16:55:00,0.0,,United Kingdom
556948,90104,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556949,85185D,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556950,84548,,1,2011-06-15 16:56:00,0.0,,United Kingdom
556951,20975,,2,2011-06-15 16:57:00,0.0,,United Kingdom
556952,21784,,1,2011-06-15 16:57:00,0.0,,United Kingdom
556955,gift_0001_20,to push order througha s stock was ,10,2011-06-16 09:04:00,0.0,,United Kingdom
556962,35965,,12,2011-06-16 09:40:00,0.0,,United Kingdom
556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,,United Kingdom
557025,22192,,-9,2011-06-16 13:09:00,0.0,,United Kingdom
557028,79071B,,-4,2011-06-16 13:25:00,0.0,,United Kingdom
557029,22480,,-24,2011-06-16 13:29:00,0.0,,United Kingdom
557030,21446,,-50,2011-06-16 13:30:00,0.0,,United Kingdom
557031,21447,,-65,2011-06-16 13:31:00,0.0,,United Kingdom
557035,82583,?,-220,2011-06-16 13:52:00,0.0,,United Kingdom
557036,20867,?,-271,2011-06-16 13:53:00,0.0,,United Kingdom
557108,23113,Damaged,-1440,2011-06-16 15:58:00,0.0,,United Kingdom
557137,85141,,3,2011-06-17 09:32:00,0.0,,United Kingdom
557138,21095,,2,2011-06-17 09:33:00,0.0,,United Kingdom
557139,35965,,2,2011-06-17 09:34:00,0.0,,United Kingdom
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom
